,date,open,high,low,close,volume,average,barCount,bid_date,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_date,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
27,2022-11-04 09:57:00-04:00,219.12,219.4,218.95,219.35,1423.13,219.18,588,2022-11-04 09:57:00-04:00,219.1,219.34,218.92,219.25,-1.0,-1.0,-1.0,2022-11-04 09:57:00-04:00,219.18,219.4,218.99,219.36,-1.0,-1.0,-1.0
28,2022-11-04 09:58:00-04:00,219.3,219.42,219.05,219.3,964.26,219.239,485,2022-11-04 09:58:00-04:00,219.25,219.36,219.05,219.25,-1.0,-1.0,-1.0,2022-11-04 09:58:00-04:00,219.36,219.42,219.09,219.35,-1.0,-1.0,-1.0
29,2022-11-04 09:59:00-04:00,219.25,220.17,219.25,219.92,2665.51,219.826,979,2022-11-04 09:59:00-04:00,219.25,220.13,219.2,219.85,-1.0,-1.0,-1.0,2022-11-04 09:59:00-04:00,219.35,220.2,219.31,219.99,-1.0,-1.0,-1.0
30,2022-11-04 10:00:00-04:00,219.96,220.53,219.72,220.45,2458.95,220.133,962,2022-11-04 10:00:00-04:00,219.85,220.53,219.7,220.39,-1.0,-1.0,-1.0,2022-11-04 10:00:00-04:00,219.99,220.56,219.78,220.48,-1.0,-1.0,-1.0
31,2022-11-04 10:01:00-04:00,220.42,220.48,219.42,219.49,2015.55,219.981,866,2022-11-04 10:01:00-04:00,220.39,220.46,219.33,219.45,-1.0,-1.0,-1.0,2022-11-04 10:01:00-04:00,220.48,220.49,219.45,219.52,-1.0,-1.0,-1.0
32,2022-11-04 10:02:00-04:00,219.46,219.83,218.81,219.78,2473.77,219.221,939,2022-11-04 10:02:00-04:00,219.45,219.79,218.81,219.72,-1.0,-1.0,-1.0,2022-11-04 10:02:00-04:00,219.52,219.83,218.87,219.78,-1.0,-1.0,-1.0
33,2022-11-04 10:03:00-04:00,219.72,220.19,219.15,219.3,1340.45,219.683,529,2022-11-04 10:03:00-04:00,219.72,220.11,219.12,219.21,-1.0,-1.0,-1.0,2022-11-04 10:03:00-04:00,219.78,220.2,219.21,219.3,-1.0,-1.0,-1.0
34,2022-11-04 10:04:00-04:00,219.17,219.34,218.75,219.05,1100.77,218.996,475,2022-11-04 10:04:00-04:00,219.21,219.27,218.75,219.0,-1.0,-1.0,-1.0,2022-11-04 10:04:00-04:00,219.3,219.35,218.8,219.05,-1.0,-1.0,-1.0
35,2022-11-04 10:05:00-04:00,219.03,219.69,219.01,219.39,1318.42,219.358,599,2022-11-04 10:05:00-04:00,219.0,219.62,219.0,219.38,-1.0,-1.0,-1.0,2022-11-04 10:05:00-04:00,219.05,219.7,219.03,219.53,-1.0,-1.0,-1.0
36,2022-11-04 10:06:00-04:00,219.46,219.93,219.35,219.57,1388.78,219.745,628,2022-11-04 10:06:00-04:00,219.38,219.86,219.34,219.52,-1.0,-1.0,-1.0,2022-11-04 10:06:00-04:00,219.53,219.94,219.38,219.69,-1.0,-1.0,-1.0
37,2022-11-04 10:07:00-04:00,219.63,219.7,218.85,219.23,1185.28,219.116,564,2022-11-04 10:07:00-04:00,219.52,219.68,218.81,219.22,-1.0,-1.0,-1.0,2022-11-04 10:07:00-04:00,219.69,219.75,218.86,219.31,-1.0,-1.0,-1.0
38,2022-11-04 10:08:00-04:00,219.29,219.49,218.98,219.17,763.72,219.222,400,2022-11-04 10:08:00-04:00,219.22,219.43,218.92,219.12,-1.0,-1.0,-1.0,2022-11-04 10:08:00-04:00,219.31,219.49,219.06,219.18,-1.0,-1.0,-1.0
39,2022-11-04 10:09:00-04:00,219.14,220.34,219.1,219.85,2007.3,219.873,887,2022-11-04 10:09:00-04:00,219.12,220.3,219.08,219.78,-1.0,-1.0,-1.0,2022-11-04 10:09:00-04:00,219.18,220.35,219.18,219.92,-1.0,-1.0,-1.0
40,2022-11-04 10:10:00-04:00,219.81,220.06,219.2,219.47,1151.35,219.591,562,2022-11-04 10:10:00-04:00,219.78,220.02,219.2,219.43,-1.0,-1.0,-1.0,2022-11-04 10:10:00-04:00,219.92,220.08,219.27,219.53,-1.0,-1.0,-1.0
41,2022-11-04 10:11:00-04:00,219.49,220.17,219.39,219.66,1547.98,219.834,808,2022-11-04 10:11:00-04:00,219.43,220.11,219.39,219.64,-1.0,-1.0,-1.0,2022-11-04 10:11:00-04:00,219.53,220.2,219.51,219.73,-1.0,-1.0,-1.0
42,2022-11-04 10:12:00-04:00,219.64,220.54,219.51,220.27,2167.73,220.182,954,2022-11-04 10:12:00-04:00,219.64,220.49,219.51,220.21,-1.0,-1.0,-1.0,2022-11-04 10:12:00-04:00,219.73,220.55,219.56,220.32,-1.0,-1.0,-1.0
43,2022-11-04 10:13:00-04:00,220.22,220.74,220.02,220.22,1822.91,220.409,869,2022-11-04 10:13:00-04:00,220.21,220.69,220.01,220.17,-1.0,-1.0,-1.0,2022-11-04 10:13:00-04:00,220.32,220.74,220.08,220.27,-1.0,-1.0,-1.0
44,2022-11-04 10:14:00-04:00,220.17,220.57,220.08,220.32,1176.74,220.297,427,2022-11-04 10:14:00-04:00,220.17,220.52,220.05,220.29,-1.0,-1.0,-1.0,2022-11-04 10:14:00-04:00,220.27,220.57,220.13,220.35,-1.0,-1.0,-1.0
45,2022-11-04 10:15:00-04:00,220.35,220.55,220.0,220.16,1164.16,220.269,543,2022-11-04 10:15:00-04:00,220.29,220.53,220.0,220.1,-1.0,-1.0,-1.0,2022-11-04 10:15:00-04:00,220.35,220.57,220.06,220.21,-1.0,-1.0,-1.0
46,2022-11-04 10:16:00-04:00,220.15,220.88,220.08,220.8,1878.48,220.594,686,2022-11-04 10:16:00-04:00,220.1,220.83,220.08,220.77,-1.0,-1.0,-1.0,2022-11-04 10:16:00-04:00,220.21,220.88,220.17,220.86,-1.0,-1.0,-1.0
47,2022-11-04 10:17:00-04:00,220.81,221.22,220.56,220.7,1898.52,220.939,698,2022-11-04 10:17:00-04:00,220.77,221.19,220.53,220.6,-1.0,-1.0,-1.0,2022-11-04 10:17:00-04:00,220.86,221.22,220.63,220.72,-1.0,-1.0,-1.0
48,2022-11-04 10:18:00-04:00,220.66,220.97,220.55,220.81,1070.23,220.764,468,2022-11-04 10:18:00-04:00,220.6,220.94,220.53,220.79,-1.0,-1.0,-1.0,2022-11-04 10:18:00-04:00,220.72,221.0,220.61,220.86,-1.0,-1.0,-1.0
49,2022-11-04 10:19:00-04:00,220.86,221.2,220.77,221.04,1204.18,221.011,514,2022-11-04 10:19:00-04:00,220.79,221.18,220.77,221.0,-1.0,-1.0,-1.0,2022-11-04 10:19:00-04:00,220.86,221.22,220.78,221.08,-1.0,-1.0,-1.0
50,2022-11-04 10:20:00-04:00,221.08,221.74,221.02,221.34,2180.93,221.358,843,2022-11-04 10:20:00-04:00,221.0,221.7,221.0,221.3,-1.0,-1.0,-1.0,2022-11-04 10:20:00-04:00,221.08,221.74,221.08,221.38,-1.0,-1.0,-1.0
51,2022-11-04 10:21:00-04:00,221.38,221.8,221.26,221.8,1305.22,221.518,498,2022-11-04 10:21:00-04:00,221.3,221.76,221.21,221.75,-1.0,-1.0,-1.0,2022-11-04 10:21:00-04:00,221.38,221.8,221.3,221.8,-1.0,-1.0,-1.0
52,2022-11-04 10:22:00-04:00,221.8,222.4,221.62,222.16,2940.15,221.971,1009,2022-11-04 10:22:00-04:00,221.75,222.37,221.62,222.14,-1.0,-1.0,-1.0,2022-11-04 10:22:00-04:00,221.8,222.4,221.67,222.23,-1.0,-1.0,-1.0
53,2022-11-04 10:23:00-04:00,222.14,222.73,221.88,222.53,2474.23,222.282,1050,2022-11-04 10:23:00-04:00,222.14,222.69,221.88,222.46,-1.0,-1.0,-1.0,2022-11-04 10:23:00-04:00,222.23,222.75,221.93,222.54,-1.0,-1.0,-1.0
54,2022-11-04 10:24:00-04:00,222.5,222.65,222.31,222.53,2076.15,222.508,869,2022-11-04 10:24:00-04:00,222.46,222.63,222.31,222.51,-1.0,-1.0,-1.0,2022-11-04 10:24:00-04:00,222.54,222.67,222.37,222.59,-1.0,-1.0,-1.0
55,2022-11-04 10:25:00-04:00,222.54,222.6,221.61,221.69,1956.18,222.034,856,2022-11-04 10:25:00-04:00,222.51,222.56,221.61,221.63,-1.0,-1.0,-1.0,2022-11-04 10:25:00-04:00,222.59,222.6,221.66,221.7,-1.0,-1.0,-1.0
56,2022-11-04 10:26:00-04:00,221.67,222.12,221.38,221.92,1732.43,221.738,776,2022-11-04 10:26:00-04:00,221.63,222.0,221.38,221.85,-1.0,-1.0,-1.0,2022-11-04 10:26:00-04:00,221.7,222.12,221.43,221.92,-1.0,-1.0,-1.0
57,2022-11-04 10:27:00-04:00,221.92,222.1,221.61,221.82,827.14,221.81,345,2022-11-04 10:27:00-04:00,221.85,222.07,221.54,221.78,-1.0,-1.0,-1.0,2022-11-04 10:27:00-04:00,221.92,222.1,221.65,221.85,-1.0,-1.0,-1.0
58,2022-11-04 10:28:00-04:00,221.85,222.31,221.54,222.18,1433.15,222.004,611,2022-11-04 10:28:00-04:00,221.78,222.29,221.52,222.18,-1.0,-1.0,-1.0,2022-11-04 10:28:00-04:00,221.85,222.35,221.6,222.26,-1.0,-1.0,-1.0
59,2022-11-04 10:29:00-04:00,222.2,222.3,221.7,221.81,951.94,221.947,450,2022-11-04 10:29:00-04:00,222.18,222.27,221.7,221.77,-1.0,-1.0,-1.0,2022-11-04 10:29:00-04:00,222.26,222.32,221.77,221.85,-1.0,-1.0,-1.0
60,2022-11-04 10:30:00-04:00,221.86,222.03,221.65,221.95,1071.92,221.833,529,2022-11-04 10:30:00-04:00,221.77,221.98,221.64,221.88,-1.0,-1.0,-1.0,2022-11-04 10:30:00-04:00,221.85,222.03,221.68,221.95,-1.0,-1.0,-1.0
61,2022-11-04 10:31:00-04:00,221.91,222.02,221.73,221.94,1200.23,221.934,627,2022-11-04 10:31:00-04:00,221.88,221.99,221.73,221.9,-1.0,-1.0,-1.0,2022-11-04 10:31:00-04:00,221.95,222.03,221.77,221.96,-1.0,-1.0,-1.0
